N dim alpha_a alpha_g N_samples per_short std_short per_ass std_ass per_dia std_dia
5000.0 1.0 14.0 2.0 20034.0 0.05141797775530283 1.109183819546379 0.1440274660331122 0.0108990143077795 0.083872394729103 4.34407428449874
80000.0 2.0 14.0 2.0 52.0 0.4784732208067053 0.6811223233810455 1.249364881992604 0.0031457543330835 0.8943504959034723 3.113004882212964
10000.0 1.0 14.0 2.0 51.0 1.0459882932544322 1.248362446410434 1.609669500468991 0.0065139727656296 1.932890126449444 5.618875751062872
320000.0 2.0 14.0 2.0 7.0 0.9962940182076288 0.5970052887218881 1.3966870414197268 0.0013824088177973 2.110766511004619 3.2071349029490923
10000.0 3.0 14.0 2.0 51.0 0.7777988005231874 0.8257230325041458 23.67023502834027 0.0136749090408876 1.1725663716814156 2.9685937781393807
10000.0 2.0 14.0 2.0 51.0 0.6433281041544877 0.7263884431468159 4.720132943187003 0.0084255782546886 1.0679992762018786 2.898275349237888
20000.0 1.0 14.0 2.0 132.0 0.5838870227865023 1.2158401649919994 0.831935187260158 0.0056922490470243 1.0580698869691438 5.415998908999228
20000.0 2.0 14.0 2.0 132.0 0.4101392786471325 0.8038445856989005 2.1827098494505957 0.0073823643749066 0.7172390689018239 3.424780765831412
320000.0 1.0 14.0 2.0 6.0 2.3367591037061883 1.3608494876363066 1.2095729834979858 0.0018927879262259 7.430129204023789 11.587349423689036
10000.0 4.0 14.0 2.0 51.0 0.7026358059600274 0.7081742600767794 22.767786901957017 0.0096751558662371 0.9686821209143499 2.3330532044730483
160000.0 2.0 14.0 2.0 13.0 0.8078165670269626 0.6027348368808156 2.0664415217904275 0.0027773954592941 1.9778866824008885 3.647970985039808
80000.0 1.0 14.0 2.0 53.0 0.6415838839482657 0.9689813228364134 0.6380545464764753 0.0029046964097976 1.3527037775464676 5.031684803260374
80000.0 3.0 14.0 2.0 56.0 0.5965897211306976 0.8290354895960365 3.671694474084106 0.0046567219181397 0.7303158351795249 2.463236177781673
80000.0 4.0 14.0 2.0 55.0 0.536569251760713 0.707254229637453 7.8075799042592156 0.0046261161590137 0.7406369900893586 2.3868325657594203
40000.0 3.0 15.0 2.0 82.0 0.39851695544231813 0.6298475010842717 3.3847137329316492 0.005190715703363 0.6393284862001282 2.440005824823609
40000.0 4.0 15.0 2.0 82.0 0.47988508790758994 0.7228675145941511 8.602240896418165 0.006509391479689 0.7538933100571424 2.763186609856688
160000.0 3.0 15.0 2.0 13.0 0.8428242006369768 0.6007328435827145 2.880693359068404 0.0021068039363951 1.4714831348081423 2.567049588485503
40000.0 2.0 15.0 2.0 82.0 0.4595797581272567 0.7692117806054207 1.4412991569871159 0.0044519996552995 0.711334719302995 2.878995985787209
80000.0 4.0 15.0 2.0 53.0 0.5228903527378903 0.6784274225519904 5.20390105459999 0.0040942681878869 0.7605518392751877 2.4174318559039136
5000.0 1.0 15.0 2.0 20035.0 0.0514326079352621 1.1115644886497604 0.14136138963417216 0.0108607900104249 0.08426810648390647 4.373265944571128
320000.0 4.0 15.0 2.0 6.0 1.73564365855649 0.8803629637825521 5.870829608339236 0.0018282990398044 2.106625221173716 2.683281572999748
80000.0 3.0 15.0 2.0 54.0 0.4215355292025348 0.5820162010347704 2.7881618598458893 0.0036552706526517 0.7454167778437555 2.498427178202293
80000.0 2.0 15.0 2.0 52.0 0.5556416782649246 0.7950020554604085 1.1731315785632015 0.0031213293007604 0.907181698814099 3.171505392633801
80000.0 1.0 15.0 2.0 55.0 0.6586692374859695 1.015078227029769 0.5748344428715949 0.0027301426464354 1.6335953339834892 6.262388395613004
160000.0 2.0 15.0 2.0 12.0 1.065842186701967 0.768423213766051 1.8076736123049095 0.0024620914322651 2.3552785988299787 4.242640687119285
160000.0 1.0 15.0 2.0 13.0 1.4659754990296858 1.190506020941278 0.4912059864409125 0.0011365280876874 2.5873083083474553 5.209704947597861
20000.0 3.0 15.0 2.0 132.0 0.39294759830429327 0.7280625328651974 5.153630153254704 0.0083320334724204 0.6120906735507995 2.7197221796858213
160000.0 4.0 15.0 2.0 13.0 0.7791453726261623 0.5320217651466372 5.828591174781004 0.0029200252628429 1.3921513307767797 2.39390251070699
40000.0 1.0 15.0 2.0 82.0 0.8427300124701479 1.499744349885523 0.7680046269707145 0.0042824240328734 1.9188961940965217 8.522884863452278
20000.0 4.0 15.0 2.0 132.0 0.41166858695759545 0.7320187405957522 8.295023073077777 0.0088110075649506 0.5485262515258871 2.342753036090256
20000.0 1.0 15.0 2.0 132.0 0.5947270125591304 1.237914840129712 0.8030216171247861 0.0057375558200057 1.0920629121298697 5.528217105243885
20000.0 2.0 15.0 2.0 132.0 0.37186320327503913 0.7353956939879801 1.9173791256752586 0.0067350757844466 0.6160944560263856 2.947718941508998
320000.0 1.0 15.0 2.0 6.0 0.7029261445523486 0.3973275462386169 1.0214525500138336 0.0016218490924456 1.8625940446854863 2.562550812504343
10000.0 4.0 15.0 2.0 51.0 0.652443442620074 0.6543411407802867 29.31219944584035 0.0132993108154167 0.9557885738865876 2.3193981639936805
320000.0 2.0 15.0 2.0 6.0 2.968160068691882 1.6486838040287377 1.4036619867104512 0.0013362476827544 5.27527637466288 7.386925386564202
10000.0 1.0 15.0 2.0 51.0 0.9080357343401756 1.086837292323149 1.8518421346189868 0.008021998104045 1.6050429345266861 4.618632341492701
10000.0 3.0 15.0 2.0 51.0 0.6047411945470179 0.6479002038501142 19.773952871373425 0.0126387853835988 1.0579787094251307 2.648862130846997
10000.0 2.0 15.0 2.0 51.0 0.6320258429599271 0.7150143778562613 4.4606300259640586 0.0086171280713464 1.1163317741804824 3.021621432018143
5000.0 3.0 15.0 2.0 101.0 0.5817006805403153 0.792136508865251 17.93921473705189 0.0135819239715519 0.8329390893818751 2.689473429266903
5000.0 4.0 15.0 2.0 101.0 0.6155722144750715 0.8091135997307838 34.540912499870316 0.0136145545009253 0.864177790479165 2.678554361096025
320000.0 3.0 15.0 2.0 6.0 1.1027990533693341 0.580394834573844 3.0891160443118366 0.0014667794781993 1.512030705421715 2.0
5000.0 2.0 15.0 2.0 101.0 0.5347751129565707 0.7666873548863149 6.656469504700252 0.014623594919343 0.8102000600747566 2.740203071176866
